initCGM,output_cgm,state_Q2,state_S1,state_S2,state_I,state_X1,state_X2,state_X3,state_Ug,state_Ug2
174,0.6674363613128662,-0.21058711409568787,-0.26722151041030884,-0.7093571424484253,-0.6925635933876038,-0.7154550552368164,-0.6911395788192749,-0.6363381147384644,-0.07863567024469376,1.3624999523162842
175,0.6793630123138428,-0.20330765843391418,-0.267213374376297,-0.7109318375587463,-0.6943796873092651,-0.7181039452552795,-0.6930360794067383,-0.6384075880050659,-0.07861480861902237,1.3624999523162842
176,0.6912896037101746,-0.19584226608276367,-0.26719266176223755,-0.7124127745628357,-0.6960862278938293,-0.7206529974937439,-0.6948190331459045,-0.6402907967567444,-0.07859302312135696,1.3624999523162842
177,0.7032161951065063,-0.18843550980091095,-0.2671986222267151,-0.7138737440109253,-0.6977700591087341,-0.7232460379600525,-0.6965782642364502,-0.6421531438827515,-0.07857120782136917,1.3624999523162842
178,0.7151428461074829,-0.17959049344062805,-0.2672160863876343,-0.7159397602081299,-0.7001550793647766,-0.7246480584144592,-0.6990678310394287,-0.6451367139816284,-0.07855391502380371,1.3624999523162842
179,0.7270694375038147,-0.17230555415153503,-0.26721811294555664,-0.717494547367096,-0.7019474506378174,-0.727297842502594,-0.7009337544441223,-0.6472204327583313,-0.07854005694389343,1.3624999523162842
180,0.7389960289001465,-0.16516266763210297,-0.2672089636325836,-0.7189907431602478,-0.703671395778656,-0.730049192905426,-0.7027400135993958,-0.6490409970283508,-0.07853073626756668,1.3624999523162842
181,0.7509226202964783,-0.1580224335193634,-0.26719599962234497,-0.7204737067222595,-0.7053790092468262,-0.7328013181686401,-0.7045260071754456,-0.6508389711380005,-0.07852137088775635,1.3624999523162842
182,0.7628492712974548,-0.15090635418891907,-0.26721426844596863,-0.7219319939613342,-0.7070582509040833,-0.7355645895004272,-0.7062821984291077,-0.6526093482971191,-0.07851200550794601,1.3624999523162842
183,0.7747758626937866,-0.1438286304473877,-0.2672208249568939,-0.7233718633651733,-0.708716094493866,-0.7383425831794739,-0.7080160975456238,-0.6543411612510681,-0.07850257307291031,1.3624999523162842
184,0.7867024540901184,-0.1367730051279068,-0.2671859562397003,-0.7247939109802246,-0.7103539705276489,-0.7411627173423767,-0.7097303867340088,-0.6560579538345337,-0.07849325239658356,1.3624999523162842
185,0.798629105091095,-0.1297387182712555,-0.2672213613986969,-0.7262026071548462,-0.7119771838188171,-0.7439839243888855,-0.7114313840866089,-0.6577538251876831,-0.07848385721445084,1.3624999523162842
186,0.8105556964874268,-0.12271703779697418,-0.26721104979515076,-0.7275885343551636,-0.7135739922523499,-0.7468112707138062,-0.7131040692329407,-0.659422755241394,-0.07847444713115692,1.3624999523162842
187,0.8224822878837585,-0.11569935828447342,-0.2671978771686554,-0.7289918065071106,-0.715191125869751,-0.7496644854545593,-0.7147972583770752,-0.661117434501648,-0.07846516370773315,1.3624999523162842
188,0.8344089388847351,-0.10869639366865158,-0.2674124836921692,-0.7304134964942932,-0.7168287038803101,-0.7525273561477661,-0.7165087461471558,-0.6628557443618774,-0.07845591753721237,1.3624999523162842
189,0.8463355302810669,-0.10222073644399643,-0.26766863465309143,-0.7318690419197083,-0.7185051441192627,-0.754786491394043,-0.7182623744010925,-0.664604663848877,-0.07853381335735321,1.3624999523162842
190,0.8582621216773987,-0.09296227246522903,-0.2679106891155243,-0.7327769994735718,-0.7195177674293518,-0.764136016368866,-0.7194097638130188,-0.6668229103088379,-0.07831461727619171,1.3624999523162842
191,0.8701887130737305,-0.08784452825784683,-0.268077552318573,-0.733005940914154,-0.7197830080986023,-0.7685908079147339,-0.7196623682975769,-0.667557954788208,-0.07830766588449478,1.3624999523162842
192,0.882115364074707,-0.08174703270196915,-0.26833540201187134,-0.734485924243927,-0.7214877009391785,-0.7701660990715027,-0.7214574813842773,-0.669320285320282,-0.07836850732564926,1.3624999523162842
193,0.8940419554710388,-0.07474453002214432,-0.26859050989151,-0.7359033226966858,-0.7231201529502869,-0.7727324962615967,-0.723179817199707,-0.6709624528884888,-0.07836359739303589,1.3624999523162842
194,0.9059685468673706,-0.0677756667137146,-0.26884573698043823,-0.7373108267784119,-0.7247406244277954,-0.7753289341926575,-0.7248828411102295,-0.6725847125053406,-0.07835879921913147,1.3624999523162842
195,0.9178951978683472,-0.06078318879008293,-0.2691006064414978,-0.7387113571166992,-0.7263519167900085,-0.7778990268707275,-0.7265729904174805,-0.6741848587989807,-0.07835375517606735,1.3624999523162842
196,0.929821789264679,-0.05379534512758255,-0.26935356855392456,-0.7401031851768494,-0.7279524803161621,-0.78046053647995,-0.7282516956329346,-0.6757521033287048,-0.07834848761558533,1.3624999523162842
197,0.9417483806610107,-0.04683614522218704,-0.2696061432361603,-0.7414847016334534,-0.729541003704071,-0.7830405235290527,-0.7299174070358276,-0.6773132085800171,-0.07834324985742569,1.3624999523162842
198,0.9536749720573425,-0.03983951732516289,-0.26986008882522583,-0.742872953414917,-0.731139600276947,-0.7856038212776184,-0.7315940260887146,-0.6789401173591614,-0.07833821326494217,1.3624999523162842
199,0.9656016230583191,-0.03273582458496094,-0.27011629939079285,-0.7442780137062073,-0.7327579259872437,-0.7881179451942444,-0.7333036661148071,-0.6805427670478821,-0.07833321392536163,1.3624999523162842
200,0.9775282144546509,-0.025547528639435768,-0.27037474513053894,-0.7457048296928406,-0.7344012260437012,-0.790568470954895,-0.7350309491157532,-0.6821844577789307,-0.07832805067300797,1.3624999523162842
201,0.9894548058509827,-0.018164515495300293,-0.270636647939682,-0.7472034692764282,-0.7361272573471069,-0.7928550243377686,-0.7368403673171997,-0.6840044260025024,-0.07832252234220505,1.3624999523162842
202,1.0013813972473145,-0.009831641800701618,-0.27091631293296814,-0.7490085959434509,-0.7382065653800964,-0.794451117515564,-0.7389988899230957,-0.6866310834884644,-0.07831649482250214,1.3624999523162842
203,1.013308048248291,0.00012426958710420877,-0.27118751406669617,-0.7508267760276794,-0.7403238415718079,-0.7956373691558838,-0.7411278486251831,-0.6917275786399841,-0.07810377329587936,1.3624999523162842
204,1.0252346992492676,0.0069956593215465546,-0.2714415192604065,-0.7521914839744568,-0.7418906688690186,-0.7979191541671753,-0.7427756190299988,-0.6931794285774231,-0.07810373604297638,1.3624999523162842
205,1.0371612310409546,0.01146184653043747,-0.2716938853263855,-0.7535195350646973,-0.7434175610542297,-0.800830066204071,-0.7443972826004028,-0.6942974925041199,-0.07792363315820694,1.3624999523162842
206,1.0490878820419312,0.01829325407743454,-0.2719500660896301,-0.7549459338188171,-0.745060384273529,-0.803428053855896,-0.7461175918579102,-0.6960414052009583,-0.07784365862607956,1.3624999523162842
207,1.0610144138336182,0.025343019515275955,-0.27220618724823,-0.7563608288764954,-0.7466899156570435,-0.8061222434043884,-0.7478225827217102,-0.6978272199630737,-0.07782110571861267,1.3624999523162842
208,1.0729410648345947,0.03246748447418213,-0.2724594473838806,-0.7576737403869629,-0.7481938004493713,-0.8090678453445435,-0.7494419813156128,-0.6982905864715576,-0.07807265967130661,1.3624999523162842
209,1.0848677158355713,0.03944123908877373,-0.27267348766326904,-0.7583436965942383,-0.7489556670188904,-0.8121300339698792,-0.7502840757369995,-0.6977238655090332,-0.07805997878313065,1.3624999523162842
210,1.0967942476272583,0.0465267114341259,-0.2729249596595764,-0.7596771717071533,-0.7504889369010925,-0.8147357106208801,-0.7518908381462097,-0.6992779970169067,-0.07804778218269348,1.3624999523162842
211,1.1087208986282349,0.05363481491804123,-0.2731735408306122,-0.7610025405883789,-0.7520130276679993,-0.8173255324363708,-0.753487765789032,-0.700823962688446,-0.07803547382354736,1.3624999523162842
212,1.1206475496292114,0.06071658432483673,-0.2734229862689972,-0.7623196244239807,-0.7535294890403748,-0.819932758808136,-0.7550801038742065,-0.7023562788963318,-0.07802314311265945,1.3624999523162842
213,1.1325740814208984,0.06775535643100739,-0.27367526292800903,-0.7636309266090393,-0.7550395727157593,-0.8225863575935364,-0.7566689848899841,-0.7038974165916443,-0.07801135629415512,1.3624999523162842
214,1.144500732421875,0.0747869461774826,-0.27392464876174927,-0.7649269700050354,-0.7565321922302246,-0.8252521753311157,-0.7582380175590515,-0.705409049987793,-0.07799958437681198,1.3624999523162842
215,1.1564273834228516,0.08180993050336838,-0.27417242527008057,-0.766227126121521,-0.758029580116272,-0.827914834022522,-0.7598105669021606,-0.7069231271743774,-0.07798764109611511,1.3624999523162842
216,1.1683539152145386,0.08882903307676315,-0.2744218409061432,-0.7675190567970276,-0.7595174312591553,-0.8305773735046387,-0.7613726258277893,-0.708407998085022,-0.07797546684741974,1.3624999523162842
217,1.1802805662155151,0.09584377706050873,-0.2746695876121521,-0.7688093185424805,-0.7610033750534058,-0.8332425355911255,-0.762932300567627,-0.7098842859268188,-0.07796325534582138,1.3624999523162842
218,1.1922072172164917,0.10287141054868698,-0.2749214172363281,-0.7700765132904053,-0.7624552249908447,-0.8359760046005249,-0.7644736170768738,-0.7107612490653992,-0.07794934511184692,1.3624999523162842
219,1.2041337490081787,0.10990402847528458,-0.27516981959342957,-0.7713168263435364,-0.7638766169548035,-0.8387254476547241,-0.7659809589385986,-0.7113751173019409,-0.07793428748846054,1.3624999523162842
220,1.2160604000091553,0.1169082522392273,-0.2754184901714325,-0.7725638747215271,-0.7653089165687561,-0.8415279388427734,-0.7674995064735413,-0.7119537591934204,-0.07791969925165176,1.3624999523162842
221,1.2279870510101318,0.12388728559017181,-0.27566996216773987,-0.7738407850265503,-0.7667751908302307,-0.8443217277526855,-0.7690494060516357,-0.7125431895256042,-0.07790514826774597,1.3624999523162842
222,1.2399135828018188,0.13378627598285675,-0.27602899074554443,-0.7767462730407715,-0.7701267600059509,-0.8578288555145264,-0.7723554968833923,-0.7141979336738586,-0.07823038846254349,1.3624999523162842
223,1.2518402338027954,0.14170387387275696,-0.27627649903297424,-0.778031587600708,-0.7716171145439148,-0.8613855242729187,-0.7739144563674927,-0.7155957818031311,-0.07825227081775665,1.3624999523162842
224,1.2637667655944824,0.14855536818504333,-0.2765231132507324,-0.7793000340461731,-0.7730743288993835,-0.8632433414459229,-0.7754594087600708,-0.7165194153785706,-0.07825523614883423,1.3624999523162842
225,1.275693416595459,0.1553928703069687,-0.2767721116542816,-0.7805586457252502,-0.7745204567909241,-0.8651108145713806,-0.7769865393638611,-0.7174381017684937,-0.07825817167758942,1.3624999523162842
226,1.2876200675964355,0.16222235560417175,-0.2769968807697296,-0.7815274000167847,-0.7756360173225403,-0.8670379519462585,-0.7781677842140198,-0.7181411981582642,-0.07826089859008789,1.3624999523162842
227,1.2995465993881226,0.16904789209365845,-0.27722206711769104,-0.7824603915214539,-0.7767103314399719,-0.8689744472503662,-0.7793046236038208,-0.7188173532485962,-0.07826358824968338,1.3624999523162842
228,1.3114732503890991,0.17609074711799622,-0.27745920419692993,-0.7834774255752563,-0.7778807282447815,-0.8707602024078369,-0.7805497050285339,-0.719565212726593,-0.0782662034034729,1.3624999523162842
229,1.3233999013900757,0.18115273118019104,-0.277651309967041,-0.7835243344306946,-0.7778857350349426,-0.8734223246574402,-0.7800256609916687,-0.7201463580131531,-0.07824208587408066,1.3624999523162842
230,1.3353264331817627,0.18517570197582245,-0.2777458727359772,-0.7828018069267273,-0.7770555019378662,-0.8775627017021179,-0.779191255569458,-0.7194896936416626,-0.07825519889593124,1.3624999523162842
231,1.3472530841827393,0.19241374731063843,-0.27797526121139526,-0.7837151885032654,-0.778107225894928,-0.8793758749961853,-0.780339241027832,-0.7200501561164856,-0.07826456427574158,1.3624999523162842
232,1.3591797351837158,0.19950035214424133,-0.27820414304733276,-0.7846109867095947,-0.7791386842727661,-0.8813048601150513,-0.7814655900001526,-0.7205811738967896,-0.07827518880367279,1.3624999523162842
233,1.3711062669754028,0.2066715955734253,-0.27844470739364624,-0.7855755090713501,-0.7802475690841675,-0.8831530809402466,-0.7826735973358154,-0.721173882484436,-0.07828482985496521,1.3624999523162842
234,1.3830329179763794,0.21265144646167755,-0.2786557674407959,-0.7862028479576111,-0.7809688448905945,-0.8858193755149841,-0.783477246761322,-0.721492350101471,-0.07829669862985611,1.3624999523162842
235,1.394959568977356,0.2175649255514145,-0.27886492013931274,-0.786508321762085,-0.7812919020652771,-0.8897311091423035,-0.78395676612854,-0.720550000667572,-0.07736999541521072,1.3624999523162842
236,1.406886100769043,0.22290660440921783,-0.27912071347236633,-0.7876903414726257,-0.7824335098266602,-0.8934299945831299,-0.7851672768592834,-0.7218143939971924,-0.07722200453281403,1.3624999523162842
237,1.4188127517700195,0.22764229774475098,-0.279401957988739,-0.7892557978630066,-0.783931314945221,-0.8978205323219299,-0.7868233323097229,-0.7227286100387573,-0.07728530466556549,1.3624999523162842
238,1.4307392835617065,0.23552638292312622,-0.27968767285346985,-0.7908726930618286,-0.7854757308959961,-0.90034419298172,-0.788467288017273,-0.7237185835838318,-0.07730527967214584,1.3624999523162842
239,1.442665934562683,0.24370789527893066,-0.2799900770187378,-0.7926605939865112,-0.7871831655502319,-0.9026626348495483,-0.7902761101722717,-0.7248348593711853,-0.07731986790895462,1.3624999523162842
240,1.4545925855636597,0.253204882144928,-0.2803787589073181,-0.7956020832061768,-0.7898740768432617,-0.9040685296058655,-0.7931393384933472,-0.7266923189163208,-0.07731310278177261,1.3624999523162842
241,1.4665191173553467,0.26415640115737915,-0.28075385093688965,-0.7992645502090454,-0.7932007908821106,-0.9043154716491699,-0.7964930534362793,-0.7302046418190002,-0.07730547338724136,1.3624999523162842
242,1.4784457683563232,0.27651938796043396,-0.28093528747558594,-0.7997947931289673,-0.7936989665031433,-0.9028326272964478,-0.7969406247138977,-0.7322149276733398,-0.07749291509389877,1.3624999523162842
243,1.4903724193572998,0.2887623906135559,-0.281145304441452,-0.8001679182052612,-0.7940247654914856,-0.9027351140975952,-0.7972135543823242,-0.7317469716072083,-0.07765007764101028,1.3624999523162842
244,1.5022989511489868,0.2953268587589264,-0.2814114987850189,-0.8016342520713806,-0.7953532934188843,-0.9048392176628113,-0.7985816597938538,-0.7327627539634705,-0.07762730121612549,1.3624999523162842
245,1.5142256021499634,0.30185168981552124,-0.28167515993118286,-0.8030970692634583,-0.7966780662536621,-0.9069693088531494,-0.7999510169029236,-0.7337794899940491,-0.07760391384363174,1.3624999523162842
246,1.52615225315094,0.3084172010421753,-0.281942218542099,-0.8045650124549866,-0.7980072498321533,-0.909079372882843,-0.8013240694999695,-0.7347916960716248,-0.07758180797100067,1.3624999523162842
247,1.538078784942627,0.31498005986213684,-0.28220969438552856,-0.8060345649719238,-0.7993378639221191,-0.9111908078193665,-0.8026977181434631,-0.7358044385910034,-0.07755982130765915,1.3624999523162842
248,1.5500054359436035,0.32152456045150757,-0.28247398138046265,-0.8074973821640015,-0.8006627559661865,-0.9133131504058838,-0.8040685653686523,-0.7368155121803284,-0.07753746211528778,1.3624999523162842
249,1.56193208694458,0.3280797600746155,-0.2826104164123535,-0.8088909983634949,-0.8019256591796875,-0.9154468178749084,-0.8053672313690186,-0.7377884387969971,-0.07751525193452835,1.3624999523162842
250,1.573858618736267,0.33459457755088806,-0.28274405002593994,-0.8102787733078003,-0.8031831979751587,-0.9176061749458313,-0.8066602349281311,-0.7387564182281494,-0.07749257236719131,1.3624999523162842
251,1.5857852697372437,0.34115150570869446,-0.28287172317504883,-0.8116564750671387,-0.8044309616088867,-0.9197384715080261,-0.8079480528831482,-0.7397205829620361,-0.07746966183185577,1.3624999523162842
252,1.5977118015289307,0.3476907014846802,-0.2829975485801697,-0.8130375742912292,-0.8056816458702087,-0.921881377696991,-0.8092381358146667,-0.7406860589981079,-0.07744725793600082,1.3624999523162842
253,1.6096384525299072,0.3541790544986725,-0.2831276059150696,-0.8145279884338379,-0.8070313334465027,-0.9240282773971558,-0.8106322288513184,-0.741718590259552,-0.07742384076118469,1.3624999523162842
254,1.6215651035308838,0.36065247654914856,-0.2833232879638672,-0.8160833716392517,-0.8084403872489929,-0.9261682629585266,-0.8120936155319214,-0.7427933216094971,-0.07740166038274765,1.3624999523162842
255,1.6334916353225708,0.36686137318611145,-0.2834891974925995,-0.8181887269020081,-0.8103483319282532,-0.9282914400100708,-0.8140719532966614,-0.7442551851272583,-0.07737884670495987,1.3624999523162842
256,1.6454182863235474,0.3726385533809662,-0.28361961245536804,-0.81996750831604,-0.811966598033905,-0.9294506907463074,-0.8157399892807007,-0.7460497617721558,-0.07722799479961395,1.3624999523162842
257,1.657344937324524,0.3790319859981537,-0.28380289673805237,-0.8214564919471741,-0.8133155107498169,-0.9312509298324585,-0.8171502351760864,-0.7470031976699829,-0.07721905410289764,1.3624999523162842
258,1.669271469116211,0.3854084312915802,-0.28391385078430176,-0.8228910565376282,-0.8146155476570129,-0.933077335357666,-0.8185064196586609,-0.7479257583618164,-0.07720991969108582,1.3624999523162842
259,1.6811981201171875,0.391793429851532,-0.28408995270729065,-0.8243711590766907,-0.8159559369087219,-0.9348838329315186,-0.8199127316474915,-0.7488774061203003,-0.07720095664262772,1.3624999523162842
260,1.693124771118164,0.3981848657131195,-0.28420352935791016,-0.8258755207061768,-0.8173182606697083,-0.9366786479949951,-0.8213412165641785,-0.7498443126678467,-0.07719206809997559,1.3624999523162842
261,1.705051302909851,0.40454745292663574,-0.2843955457210541,-0.8276134729385376,-0.8188920021057129,-0.9384174346923828,-0.8229941725730896,-0.7509437799453735,-0.07718252390623093,1.3624999523162842
262,1.7169779539108276,0.41094985604286194,-0.28455111384391785,-0.829969584941864,-0.8210272192955017,-0.9398487210273743,-0.8252220153808594,-0.7525709271430969,-0.07716995477676392,1.3624999523162842
263,1.7289046049118042,0.4169239401817322,-0.28473010659217834,-0.8320307731628418,-0.8229082226753235,-0.9408018589019775,-0.827134370803833,-0.7550133466720581,-0.077018141746521,1.3624999523162842
264,1.7408311367034912,0.4225141406059265,-0.28478947281837463,-0.8329949378967285,-0.8237859010696411,-0.9412264227867126,-0.8280829787254333,-0.7559239268302917,-0.07702470570802689,1.3624999523162842
265,1.7527577877044678,0.42886170744895935,-0.2849101722240448,-0.8339343070983887,-0.8246363997459412,-0.9429395198822021,-0.8289815187454224,-0.7564979195594788,-0.07702406495809555,1.3624999523162842
266,1.7646843194961548,0.43513572216033936,-0.28502944111824036,-0.8348827958106995,-0.8254952430725098,-0.9446843266487122,-0.8298861980438232,-0.7570836544036865,-0.07702229171991348,1.3624999523162842
267,1.7766109704971313,0.4414528012275696,-0.2851490378379822,-0.8358350396156311,-0.8263581991195679,-0.9463817477226257,-0.8307939767837524,-0.7577110528945923,-0.07702162861824036,1.3624999523162842
268,1.788537621498108,0.44770821928977966,-0.28520509600639343,-0.8367548584938049,-0.8271909356117249,-0.9481672048568726,-0.831668496131897,-0.7582785487174988,-0.07702183723449707,1.3624999523162842
269,1.800464153289795,0.44652506709098816,-0.28528958559036255,-0.8366789221763611,-0.8271040916442871,-0.958397388458252,-0.8315460681915283,-0.7568930387496948,-0.07730869948863983,1.3624999523162842
270,1.8123908042907715,0.4442857503890991,-0.28529492020606995,-0.8359153866767883,-0.8264098763465881,-0.9682039022445679,-0.8310588002204895,-0.7553763389587402,-0.07747199386358261,1.3624999523162842
271,1.824317455291748,0.4498036205768585,-0.2853187620639801,-0.8363468647003174,-0.8267979025840759,-0.9710586071014404,-0.8315843343734741,-0.7553596496582031,-0.07751180231571198,1.3624999523162842
272,1.836243987083435,0.4571743905544281,-0.28544193506240845,-0.837118923664093,-0.8274968266487122,-0.9724663496017456,-0.8323975205421448,-0.755534827709198,-0.07756171375513077,1.3624999523162842
273,1.8481706380844116,0.4653373956680298,-0.2855789065361023,-0.838161289691925,-0.8284421563148499,-0.9737248420715332,-0.8333960771560669,-0.7562478184700012,-0.0775773897767067,1.3624999523162842
274,1.8600972890853882,0.4734516143798828,-0.2857149839401245,-0.839175283908844,-0.8293622732162476,-0.9750396609306335,-0.8343596458435059,-0.7569780945777893,-0.07760196924209595,1.3624999523162842
275,1.8720238208770752,0.48147693276405334,-0.2858554422855377,-0.8401756286621094,-0.8302695155143738,-0.9764729738235474,-0.8352839946746826,-0.7577816843986511,-0.07763469219207764,1.3624999523162842
276,1.8839504718780518,0.4894463121891022,-0.28599703311920166,-0.8413790464401245,-0.8313073515892029,-0.9780430197715759,-0.8362417817115784,-0.7584797143936157,-0.07765767723321915,1.3624999523162842
277,1.8958771228790283,0.4973580241203308,-0.28614330291748047,-0.842806875705719,-0.8325998783111572,-0.9796653389930725,-0.8372644782066345,-0.7589055299758911,-0.07767456024885178,1.3624999523162842
278,1.9078036546707153,0.5052770972251892,-0.2862125635147095,-0.8440878987312317,-0.8337592482566833,-0.9813413023948669,-0.8381848335266113,-0.7592752575874329,-0.07769380509853363,1.3624999523162842
279,1.919730305671692,0.5131354928016663,-0.2863442003726959,-0.8453996181488037,-0.8349478840827942,-0.983062207698822,-0.83913254737854,-0.7596375346183777,-0.07771358639001846,1.3624999523162842
280,1.9316569566726685,0.5209932327270508,-0.28647580742836,-0.8467186689376831,-0.8361428380012512,-0.9847723841667175,-0.8400891423225403,-0.7600033283233643,-0.07773225754499435,1.3624999523162842
281,1.9435834884643555,0.5287991762161255,-0.28660696744918823,-0.8480418920516968,-0.8373399376869202,-0.9865017533302307,-0.8410390615463257,-0.7603763937950134,-0.07775101065635681,1.3624999523162842
282,1.955510139465332,0.5366129279136658,-0.2867332696914673,-0.8493534922599792,-0.8385279774665833,-0.9882559180259705,-0.841982901096344,-0.760729968547821,-0.07777183502912521,1.3624999523162842
283,1.967436671257019,0.5444133877754211,-0.2868639826774597,-0.8506832122802734,-0.83973228931427,-0.990020751953125,-0.8429429531097412,-0.761090874671936,-0.07779162377119064,1.3624999523162842
284,1.9793633222579956,0.5522453188896179,-0.2869977056980133,-0.8520995378494263,-0.8410142660140991,-0.991712749004364,-0.8439652919769287,-0.7615017890930176,-0.07781196385622025,1.3624999523162842
285,1.9912899732589722,0.5600556135177612,-0.2871299684047699,-0.8534595370292664,-0.8422459363937378,-0.9934403896331787,-0.844944417476654,-0.7618772387504578,-0.0778302550315857,1.3624999523162842
286,2.003216505050659,0.5678308606147766,-0.2872559726238251,-0.8547928929328918,-0.8434534668922424,-0.995220959186554,-0.8459032773971558,-0.7622334361076355,-0.07785079628229141,1.3624999523162842
287,2.0151431560516357,0.5756335258483887,-0.28738078474998474,-0.8561245799064636,-0.844658374786377,-0.9969832897186279,-0.8468614220619202,-0.7626006007194519,-0.0778719112277031,1.3624999523162842
288,2.0270698070526123,0.5834128856658936,-0.28750643134117126,-0.8574623465538025,-0.8458703756332397,-0.9987316131591797,-0.8478347063064575,-0.7629872560501099,-0.07789131999015808,1.3624999523162842
289,2.038996458053589,0.5911851525306702,-0.2876300811767578,-0.858787477016449,-0.8470711708068848,-1.0005007982254028,-0.8487882018089294,-0.76336270570755,-0.0779118463397026,1.3624999523162842
290,2.0509228706359863,0.5989311337471008,-0.2878186106681824,-0.8601434826850891,-0.848298192024231,-1.0022932291030884,-0.8497611880302429,-0.7637421488761902,-0.07793355733156204,1.3624999523162842
291,2.062849521636963,0.6067584753036499,-0.2879374623298645,-0.8614633083343506,-0.8494930267333984,-1.0039864778518677,-0.8507142663002014,-0.7641082406044006,-0.07794979959726334,1.3624999523162842
292,2.0747761726379395,0.614499568939209,-0.2880564033985138,-0.8627655506134033,-0.8506729602813721,-1.0058001279830933,-0.8516598343849182,-0.7644715905189514,-0.07797099649906158,1.3624999523162842
293,2.086702823638916,0.6222561597824097,-0.28817206621170044,-0.8640636801719666,-0.8518486618995667,-1.0076042413711548,-0.8525957465171814,-0.7648106217384338,-0.07799366861581802,1.3624999523162842
294,2.0986294746398926,0.6300843358039856,-0.2882916033267975,-0.8653790950775146,-0.8530386686325073,-1.0093343257904053,-0.8535393476486206,-0.7651734948158264,-0.07801300287246704,1.3624999523162842
295,2.110556125640869,0.6378224492073059,-0.28840547800064087,-0.8666567206382751,-0.8541948795318604,-1.0111969709396362,-0.8544648289680481,-0.7654768228530884,-0.0780348852276802,1.3624999523162842
296,2.1224825382232666,0.6455482244491577,-0.2885188162326813,-0.8679463863372803,-0.8553624749183655,-1.0129523277282715,-0.8553977012634277,-0.7658555507659912,-0.07805245369672775,1.3624999523162842
297,2.134409189224243,0.6533426642417908,-0.28863251209259033,-0.8692454695701599,-0.8565395474433899,-1.0147429704666138,-0.856335461139679,-0.7661892175674438,-0.07807368040084839,1.3624999523162842
298,2.1463358402252197,0.6610965728759766,-0.2888108789920807,-0.8705571293830872,-0.8577268719673157,-1.0165528059005737,-0.8572790026664734,-0.7665284872055054,-0.07809481769800186,1.3624999523162842
299,2.1582624912261963,0.6688692569732666,-0.2889176309108734,-0.8718260526657104,-0.8588752746582031,-1.018298864364624,-0.8581940531730652,-0.7668905258178711,-0.0781116709113121,1.3624999523162842
300,2.170189142227173,0.6766131520271301,-0.2890285849571228,-0.8731089234352112,-0.860037624835968,-1.0201705694198608,-0.8591200709342957,-0.7672126889228821,-0.07813791930675507,1.3624999523162842
301,2.1821157932281494,0.684390127658844,-0.2891380190849304,-0.8743703365325928,-0.8611805438995361,-1.021918535232544,-0.8600369691848755,-0.7675464153289795,-0.0781547948718071,1.3624999523162842
302,2.194042205810547,0.6921356320381165,-0.28924643993377686,-0.8756296038627625,-0.8623197078704834,-1.0237361192703247,-0.8609416484832764,-0.7678914070129395,-0.07817600667476654,1.3624999523162842
303,2.2059688568115234,0.699880063533783,-0.28941717743873596,-0.8769181966781616,-0.863486647605896,-1.025558352470398,-0.8618685603141785,-0.7682244181632996,-0.07819897681474686,1.3624999523162842
304,2.2178955078125,0.7076575756072998,-0.28952062129974365,-0.8781697750091553,-0.8646206259727478,-1.0273066759109497,-0.8627734184265137,-0.7685713171958923,-0.07821537554264069,1.3624999523162842
305,2.2298221588134766,0.7153837084770203,-0.2896263897418976,-0.8794094324111938,-0.8657430410385132,-1.0292000770568848,-0.8636755347251892,-0.7688852548599243,-0.07824062556028366,1.3624999523162842
306,2.241748809814453,0.723163902759552,-0.289728045463562,-0.8806520104408264,-0.8668673634529114,-1.0309475660324097,-0.8645707964897156,-0.7692182064056396,-0.07825754582881927,1.3624999523162842
307,2.2536752223968506,0.7309055328369141,-0.2898961007595062,-0.8819268345832825,-0.8680225610733032,-1.0327742099761963,-0.865487813949585,-0.7695584893226624,-0.07827990502119064,1.3624999523162842
308,2.265601873397827,0.7386482954025269,-0.289996474981308,-0.8831515908241272,-0.8691314458847046,-1.0346113443374634,-0.8663743138313293,-0.7698635458946228,-0.07830078899860382,1.3624999523162842
309,2.2775285243988037,0.7464256286621094,-0.2900959849357605,-0.8843826055526733,-0.8702458143234253,-1.0363662242889404,-0.8672654032707214,-0.7702053785324097,-0.07831741124391556,1.3624999523162842
310,2.2894551753997803,0.7541468143463135,-0.2902621924877167,-0.8856354355812073,-0.8713803291320801,-1.038262128829956,-0.8681724071502686,-0.7705060243606567,-0.07834320515394211,1.3624999523162842
311,2.301381826400757,0.7619286179542542,-0.2903561294078827,-0.886847972869873,-0.8724790811538696,-1.040016531944275,-0.8690462708473206,-0.7708370685577393,-0.07836045324802399,1.3624999523162842
312,2.3133084774017334,0.7696859240531921,-0.29045307636260986,-0.8880565166473389,-0.8735725283622742,-1.041845679283142,-0.8699181079864502,-0.7711467146873474,-0.07838078588247299,1.3624999523162842
313,2.325234889984131,0.7774198651313782,-0.29054924845695496,-0.8892533183097839,-0.8746560215950012,-1.0437079668045044,-0.8707852959632874,-0.7714338302612305,-0.07840441912412643,1.3624999523162842
314,2.3371615409851074,0.7852057814598083,-0.2907080352306366,-0.8904846906661987,-0.8757718205451965,-1.0454431772232056,-0.8716791272163391,-0.7717848420143127,-0.07842069119215012,1.3624999523162842
